name,url,grade,city,country,address,locality,region,postal,lat,lon,place_id
7th Door,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/7th-door,1_star,Seoul,South Korea,"4F, 41 Hakdong-ro 97-gil, Gangnam-gu Seoul Seoul Capital Area 06072 KOR",Seoul,Seoul Capital Area,06072,37.5223712,127.0542979,ChIJJ1xm8n-lfDUR5AOAQSJ0oeM
80/20,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/80-20,1_star,Bangkok,Thailand,"1052-1054 Charoen Krung 26 Road, Bang Rak Bangkok Bangkok Region 10500 THA",Bangkok,Bangkok Region,10500,13.7311064,100.515471,ChIJz4dTqxCZ4jARg1Ozcy1B_XM
AVANT,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/avant,1_star,Bangkok,Thailand,"30F, Kimpton Maa-Lai Bangkok, 78 Soi Ton Son, Lumphini, Pathum Wan Bangkok Bangkok Region 10300 THA",Bangkok,Bangkok Region,10300,13.73768,100.543443,ChIJXfTB2L2f4jARtLgqJNfth2c
Achilli al Parlamento,https://guide.michelin.com/en/lazio/roma/restaurant/enoteca-al-parlamento-achilli,1_star,Rome,Italy,via dei Prefetti 15 Rome Lazio 00186 ITA,Rome,Lazio,00186,41.9023898,12.4769983,ChIJyez7alFgLxMRkieOc9RPtR8
Agapé,https://guide.michelin.com/en/ile-de-france/paris/restaurant/agape,1_star,Paris,France,51 rue Jouffroy-d'Abbans Paris Ile-de-France 75017 FRA,Paris,Ile-de-France,75017,48.8848539,2.3069514,ChIJQ3-giLxv5kcRgYmfvT0hy6I
Agli Amici Dopolavoro,https://guide.michelin.com/en/veneto/venezia/restaurant/dopolavoro,1_star,Venice,Italy,isola delle Rose Venice Veneto 30133 ITA,Venice,Veneto,30133,45.4052033,12.3196881,ChIJ5TcE8q-xfkcRcrqRAe_R64Q
Ajikitcho Bumbuan,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-bumbuan,1_star,Osaka,Japan,"B1F, Hommachi Garden City, 3-6-4 Hommachi, Chuo-ku Osaka Osaka 541-0053 JPN",Osaka,Osaka,541-0053,34.6831402,135.5010111,ChIJt_Bx7x3nAGARobr1HJ73T0w
Akasaka Shimabukuro,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-shimabukuro,1_star,Tokyo,Japan,"3F, 3-21-8 Akasaka, Minato-ku Tokyo Tokyo 107-0052 JPN",Tokyo,Tokyo,107-0052,35.6708284,139.7355408,ChIJTxQeF4GLGGAReO6h5oI8X2Q
Akoko,https://guide.michelin.com/en/greater-london/london/restaurant/akoko,1_star,London,United Kingdom,"21 Berners Street, Fitzrovia London Greater London W1T3LP GBR",London,Greater London,W1T3LP,51.5177129,-0.1368354,ChIJU7uHDYcbdkgRttS28-dNO7E
Akrame,https://guide.michelin.com/en/ile-de-france/paris/restaurant/akrame507272,1_star,Paris,France,7 rue Tronchet Paris Ile-de-France 75008 FRA,Paris,Ile-de-France,75008,48.87144490000001,2.3252046,ChIJbZwQYu5v5kcR3uAetlru3Go
Aksorn,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/aksorn,1_star,Bangkok,Thailand,"5F, Central: The Original Store, 1266 Charoenkrung Road, Bang Rak Bangkok Bangkok Region 10500 THA",Bangkok,Bangkok Region,10500,13.7245013,100.516239,ChIJERWr0WuZ4jARXtohpCb5n1E
Akuna,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/akuna,1_star,Ho Chi Minh City,Vietnam,"9F, Le Méridien Hotel, 3C Ton Duc Thang Street, Ben Nghe Ward, District 1 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.7797911,106.7075269,ChIJ3ZrrlpIvdTER7s7xny5hbVA
All'Oro,https://guide.michelin.com/en/lazio/roma/restaurant/all-oro,1_star,Rome,Italy,via Giuseppe Pisanelli 25 Rome Lazio 00196 ITA,Rome,Lazio,00196,41.9139005,12.4728606,ChIJ78OrZyJhLxMRjI91m6yLGS0
Amaya,https://guide.michelin.com/en/greater-london/london/restaurant/amaya,1_star,London,United Kingdom,"Halkin Arcade, 19 Motcomb Street, Belgravia London Greater London SW1X 8JT GBR",London,Greater London,SW1X 8JT,51.499305,-0.1570985,ChIJp_GF9TsFdkgR-LPVooRUYyE
Angle,https://guide.michelin.com/en/catalunya/barcelona/restaurant/angle,1_star,Barcelona,Spain,Aragó 214 Barcelona Catalonia 08011 ESP,Barcelona,Catalonia,08011,41.3881898,2.1599356,ChIJecv7K4yipBIRs8mIO7ud1vY
Angler,https://guide.michelin.com/en/greater-london/london/restaurant/angler392235,1_star,London,United Kingdom,"3 South Place, Finsbury London Greater London EC2M 2AF GBR",London,Greater London,EC2M 2AF,51.5190865,-0.0864165,ChIJU07oP6wcdkgRxecDS1lBdlc
AngloThai,https://guide.michelin.com/en/greater-london/london/restaurant/anglothai,1_star,London,United Kingdom,"22 Seymour Place, Marylebone London Greater London W1H 7NL GBR",London,Greater London,W1H 7NL,51.5151342,-0.1611017,ChIJf1zYBOYbdkgRpisa6lDN5es
Anne,https://guide.michelin.com/en/ile-de-france/paris/restaurant/anne,1_star,Paris,France,28 place des Vosges Paris Ile-de-France 75003 FRA,Paris,Ile-de-France,75003,48.8563501,2.3660643,ChIJGZbt11dv5kcRxGUcs6VnlSc
Atempo,https://guide.michelin.com/en/catalunya/barcelona/restaurant/atempo-1196425,1_star,Barcelona,Spain,Còrsega 200 Barcelona Catalonia 08036 ESP,Barcelona,Catalonia,08036,41.3909778,2.1523338,ChIJHbrt5pLnuhIRtGv2L0MoImQ
Atto di Vito Mollica,https://guide.michelin.com/en/toscana/firenze/restaurant/atto-di-vito-mollica,1_star,Florence,Italy,via del Corso 6 Florence Tuscany 50122 ITA,Florence,Tuscany,50122,43.7715125,11.2573904,ChIJBZGWxU1VKhMRDdBZosnDJ9E
Aulis,https://guide.michelin.com/en/greater-london/london/restaurant/aulis,1_star,London,United Kingdom,"16 St Anne's Court, Soho London Greater London W1F 0BF GBR",London,Greater London,W1F 0BF,51.5143774,-0.1343204,ChIJyZd6oCcFdkgR8CXAKet9630
Azabujuban Fukuda,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/azabujuban-fukuda,1_star,Tokyo,Japan,"3-7-5 Azabujuban, Minato-ku Tokyo Tokyo 106-0045 JPN",Tokyo,Tokyo,106-0045,35.653644,139.735045,ChIJAQDksKGLGGAR9nN2zDvpJWo
BEIGE Alain Ducasse,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/beige-alain-ducasse,1_star,Tokyo,Japan,"10F, 3-5-3 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.6729966,139.7665258,ChIJDxzYF-SLGGARQYB8-Z27qAI
BOTTEGA,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/bottega-1194168,1_star,Tokyo,Japan,"B1F, 5-17-8 Hiro, Shibuya-ku Tokyo Tokyo 150-0012 JPN",Tokyo,Tokyo,150-0012,35.649467,139.720405,ChIJe-2kNW2LGGAR8-2OQls4HK8
Behind,https://guide.michelin.com/en/greater-london/london/restaurant/behind,1_star,London,United Kingdom,"20 Sidworth Street, London Fields London Greater London E8 3SD GBR",London,Greater London,E8 3SD,51.53926550000001,-0.0574991,ChIJdyD4g3MddkgRu4WVVDnjZv8
Bellefeuille - Saint James Paris,https://guide.michelin.com/en/ile-de-france/paris/restaurant/bellefeuille-saint-james-paris,1_star,Paris,France,"Saint James Paris, 5 place du Chancelier-Adenauer Paris Ile-de-France 75116 FRA",Paris,Ile-de-France,75116,48.8705451,2.2799786,ChIJh6iPsZNv5kcRbwL5NqrZtqA
Benares,https://guide.michelin.com/en/greater-london/london/restaurant/benares,1_star,London,United Kingdom,"12a Berkeley Square, Mayfair London Greater London W1J 6BS GBR",London,Greater London,W1J 6BS,51.5098466,-0.1450788999999999,ChIJAStk3ysFdkgR8XBBK_CEfuU
Bicena,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/bicena,1_star,Seoul,South Korea,"81F Lotte World Tower, 300 Olympic-ro, Songpa-gu Seoul Seoul Capital Area 05551 KOR",Seoul,Seoul Capital Area,05551,37.5126072,127.1025386,ChIJIQaZkQqlfDUR5qNX-DM-Blw
Bieberbau,https://guide.michelin.com/en/berlin-region/berlin/restaurant/bieberbau,1_star,Berlin,Germany,Durlacher Straße 15 Berlin Berlin 10715 DEU,Berlin,Berlin,10715,52.4795489,13.3337296,ChIJpakOFGRQqEcRXFBSJ6zv3uI
Blue by Alain Ducasse,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/blue-by-alain-ducasse,1_star,Bangkok,Thailand,"Unit L101, 1F, ICONLUXE ICONSIAM Shopping Centre, 299 Charoen Nakhon Road, Khlong Ton Sai, Khlong San Bangkok Bangkok Region 10600 THA",Bangkok,Bangkok Region,10600,13.7264844,100.5103708,ChIJaa9v9cKZ4jARCdXA1Oxli0A
Bonvivant,https://guide.michelin.com/en/berlin-region/berlin/restaurant/bonvivant-1197308,1_star,Berlin,Germany,Goltzstraße 32 Berlin Berlin 10781 DEU,Berlin,Berlin,10781,52.4946487,13.3537681,ChIJzXYmKGtRqEcRVXjyURzEDO8
Borgo San Jacopo,https://guide.michelin.com/en/toscana/firenze/restaurant/borgo-san-jacopo,1_star,Florence,Italy,borgo San Jacopo 62 r Florence Tuscany 50125 ITA,Florence,Tuscany,50125,43.76800720000001,11.2512944,ChIJA45TS1VRKhMRgbM7H3V5234
Bougainville,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/bougainville,1_star,Amsterdam,Netherlands,Dam 27 Amsterdam Noord-Holland 1012 JS NLD,Amsterdam,Noord-Holland,1012 JS,52.37245600000001,4.893293,ChIJn8V5MccJxkcRHVZpXXoRPps
Brat,https://guide.michelin.com/en/greater-london/london/restaurant/brat,1_star,London,United Kingdom,"4 Redchurch Street, Shoreditch London Greater London E1 6JL GBR",London,Greater London,E1 6JL,51.5242042,-0.0767031,ChIJ7XVltrAcdkgRISmskLX7lbw
Bricole,https://guide.michelin.com/en/berlin-region/berlin/restaurant/bricole,1_star,Berlin,Germany,Senefelderstraße 30 Berlin Berlin 10437 DEU,Berlin,Berlin,10437,52.5409912,13.4224642,ChIJQUACIP5NqEcRUZbYNUUL1DU
Brothers,https://guide.michelin.com/en/bayern/mnchen/restaurant/brothers,1_star,Munich,Germany,Kurfürstenstraße 31 Munich Bavaria 80801 DEU,Munich,Bavaria,80801,48.1562486,11.5757431,ChIJt3PaPup1nkcRxj7eNtX8VHU
CEBO,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/cebo-1203091,1_star,Madrid,Spain,San Jerónimo 34 Madrid Community of Madrid 28014 ESP,Madrid,Community of Madrid,28014,40.41636,-3.69863,ChIJaZxVboEoQg0R2Xyk4VBN6QA
COME by Paco Méndez,https://guide.michelin.com/en/catalunya/barcelona/restaurant/come-by-paco-mendez,1_star,Barcelona,Spain,Avenida del Mistral 54 Barcelona Catalonia 08015 ESP,Barcelona,Catalonia,08015,41.3761701,2.1541304,ChIJVwv2p3yipBIR303yebWvbbM
CUE,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/cue,1_star,Amsterdam,Netherlands,Utrechtsestraat 30A Amsterdam Noord-Holland 1017 VN NLD,Amsterdam,Noord-Holland,1017 VN,52.3644265,4.8979664,ChIJmQn4sSwJxkcRlfgr7QtbEyA
CYCLE by Mauro Colagreco,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/cycle-by-mauro-colagreco,1_star,Tokyo,Japan,"1F, Otemachi One, 1-2-1 Otemachi, Chiyoda-ku Tokyo Tokyo 100-0004 JPN",Tokyo,Tokyo,100-0004,35.6877931,139.7623496,ChIJT0lK9DSNGGARIoc0dYDKbYU
Cannubi by Umberto Bombana,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/cannubi-by-umberto-bombana,1_star,Bangkok,Thailand,"LF, Dusit Thani Bangkok, 98 Rama IV Road, Silom, Bangrak Bangkok Bangkok Region 10500 THA",Bangkok,Bangkok Region,10500,13.7280159,100.5377081,ChIJRz3UM0eZ4jAR5l4nHLAwqu4
Casa De Carli,https://guide.michelin.com/en/prague/prague/restaurant/casa-de-carli,1_star,Prague,Czech Republic,Vězeňská 5 Prague Prague 11 000 CZE,Prague,Prague,11 000,50.0905608,14.4216907,ChIJ9c-uz-mUC0cRc2WhhS4ba28
Casa Fofō,https://guide.michelin.com/en/greater-london/london/restaurant/casa-fofo,1_star,London,United Kingdom,"158 Sandringham Road, Dalston London Greater London E8 2HS GBR",London,Greater London,E8 2HS,51.5499411,-0.0641369,ChIJq_N9NKgddkgRPmF9XapQArk
Chez Bruce,https://guide.michelin.com/en/greater-london/london/restaurant/chez-bruce,1_star,London,United Kingdom,"2 Bellevue Road, Wandsworth London Greater London SW17 7EG GBR",London,Greater London,SW17 7EG,51.4460039,-0.1656467999999999,ChIJFTMRjekFdkgRNMUgOPPr5VY
Chispa Bistró,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/chispa-bistro,1_star,Madrid,Spain,Barquillo 8 Madrid Community of Madrid 28004 ESP,Madrid,Community of Madrid,28004,40.4202476,-3.695498299999999,ChIJFZPvPOgpQg0Rh6yW8vBMM58
CieL,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/ciel%C2%A0,1_star,Ho Chi Minh City,Vietnam,"50 6/3 Street, Thao Dien Ward, Thu Duc City Ho Chi Minh City Hồ Chí Minh 713000 VNM",Ho Chi Minh City,Hồ Chí Minh,713000,10.8048085,106.7334666,ChIJ15AVEwAndTER67Ng7TJICpE
Clos Madrid,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/clos-madrid,1_star,Madrid,Spain,Raimundo Fernández Villaverde 24 Madrid Community of Madrid 28003 ESP,Madrid,Community of Madrid,28003,40.4461316,-3.6994505,ChIJF6dzp_koQg0R62gcjySme7g
Club Gascon,https://guide.michelin.com/en/greater-london/london/restaurant/club-gascon,1_star,London,United Kingdom,"57 West Smithfield, City of London London Greater London EC1A 9DS GBR",London,Greater London,EC1A 9DS,51.5186292,-0.1002363999999999,ChIJ8SPji1MbdkgRMoaF7VECW1M
Coco Dining,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/coco-dining,1_star,Ho Chi Minh City,Vietnam,"143 Nam Ky Khoi Nghia Street, Vo Thi Sau Ward, District 3 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.78068,106.6932882,ChIJ87LjurgvdTERohxhKxCsPDM
Coda,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/coda-1206365,1_star,Bangkok,Thailand,"130-132 Wireless Road, Lumphini, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7359882,100.5460214,ChIJr81GL1ef4jARIBWQ8vluIr4
Corral de la Morería Gastronómico,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/corral-de-la-moreria-gastronomico,1_star,Madrid,Spain,Morería 17 Madrid Community of Madrid 28005 ESP,Madrid,Community of Madrid,28005,40.4126689,-3.7142336,ChIJozCS4HcoQg0RrX_GowuiJko
Cycene,https://guide.michelin.com/en/greater-london/london/restaurant/cycene,1_star,London,United Kingdom,"Blue Mountain School, 9 Chance Street, Shoreditch London Greater London E2 7JB GBR",London,Greater London,E2 7JB,51.5245509,-0.0752265,ChIJsxeqTo4ddkgRJq0WOb2AgvE
Daalder,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/daalder-1200903,1_star,Amsterdam,Netherlands,Postjesweg 1 Amsterdam Noord-Holland 1057 DT NLD,Amsterdam,Noord-Holland,1057 DT,52.3642559,4.8590561,ChIJu61sS84JxkcR9DvNepP2cfU
Daigo,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/daigo,1_star,Tokyo,Japan,"2F, Forest Tower, 2-3-1 Atago, Minato-ku Tokyo Tokyo 105-0002 JPN",Tokyo,Tokyo,105-0002,35.663512,139.7489627,ChIJLXYlT5SLGGARR1b1ARFUUmw
Desde 1911,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/desde-1911,1_star,Madrid,Spain,Vivero 3 Madrid Community of Madrid 28040 ESP,Madrid,Community of Madrid,28040,40.4484155,-3.709937000000001,ChIJnXNVR5spQg0Rme2Rv3TPPJM
Dining Room at The Goring,https://guide.michelin.com/en/greater-london/london/restaurant/dining-room-at-the-goring,1_star,London,United Kingdom,"15 Beeston Place, Belgravia London Greater London SW1W 0JW GBR",London,Greater London,SW1W 0JW,51.4975261,-0.145622,ChIJXalKaSEFdkgRFq49_DDicaA
Divellec,https://guide.michelin.com/en/ile-de-france/paris/restaurant/divellec,1_star,Paris,France,18 rue Fabert Paris Ile-de-France 75007 FRA,Paris,Ile-de-France,75007,48.8610635,2.3113546,ChIJv1HUW9dv5kcRSrNx_IaOe-g
Dominique Bouchet Tokyo,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/dominique-bouchet-1194086,1_star,Tokyo,Japan,"2F, 1-5-6 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.6748081,139.7672959,ChIJM6mMWeaLGGARrm7FtLxwl10
Don Juan II,https://guide.michelin.com/en/ile-de-france/paris/restaurant/don-juan-ii,1_star,Paris,France,Port Debilly Paris Ile-de-France 75016 FRA,Paris,Ile-de-France,75016,48.8627847,2.2956447,ChIJV893WNdx5kcRId2B1-rDEZU
Dorian,https://guide.michelin.com/en/greater-london/london/restaurant/dorian,1_star,London,United Kingdom,"105 Talbot Road, Notting Hill London Greater London W11 2AT GBR",London,Greater London,W11 2AT,51.5166016,-0.2006305,ChIJR1l41mURdkgRZuhK2hbBxRM
Dos Palillos,https://guide.michelin.com/en/catalunya/barcelona/restaurant/dos-palillos,1_star,Barcelona,Spain,Elisabets 9 Barcelona Catalonia 08001 ESP,Barcelona,Catalonia,08001,41.3833338,2.1686079,ChIJyaJCM_SipBIRxsdH2ToFYe0
Dysart Petersham,https://guide.michelin.com/en/greater-london/london/restaurant/dysart-petersham,1_star,London,United Kingdom,"135 Petersham Road, Richmond London Greater London TW10 7AA GBR",London,Greater London,TW10 7AA,51.4465883,-0.3002246,ChIJDauqLMw0cEERuqNQ5irvxGk
EMi,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/emi,1_star,Madrid,Spain,Gaztambide 64 Madrid Community of Madrid 28015 ESP,Madrid,Community of Madrid,28015,40.4387803,-3.7151434,ChIJ-XWGCQApQg0RudGlyNawyMY
ES,https://guide.michelin.com/en/ile-de-france/paris/restaurant/es,1_star,Paris,France,91 rue de Grenelle Paris Ile-de-France 75007 FRA,Paris,Ile-de-France,75007,48.8562838,2.3211368,ChIJ3dS2pSpw5kcR_W2ALSc4OWA
ESTERRE by Alain Ducasse,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/esterre-by-alain-ducasse,1_star,Tokyo,Japan,"6F, Palace Hotel Tokyo, 1-1-1 Marunouchi, Chiyoda-ku Tokyo Tokyo 100-0005 JPN",Tokyo,Tokyo,100-0005,35.6845001,139.7612211,ChIJvdCFOViNGGARX8UQQd7MBmg
EWIG,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ewig,1_star,Tokyo,Japan,"2F, 4-3-23 Minamiaoyama, Minato-ku Tokyo Tokyo 107-0062 JPN",Tokyo,Tokyo,107-0062,35.6636806,139.711596,ChIJg7mFCGCLGGARoVBhjBAe5kQ
Eatanic Garden,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/eatanic-garden,1_star,Seoul,South Korea,"36F Josun Palace Hotel, 231 Teheran-ro, Gangnam-gu Seoul Seoul Capital Area 06142 KOR",Seoul,Seoul Capital Area,06142,37.5030426,127.041588,ChIJKWHZw3alfDUR5A5F61Oqj5I
Edomae Shinsaku,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/edomae-shinsaku,1_star,Tokyo,Japan,"6F, 2-10-11 Nihombashiningyocho, Chuo-ku Tokyo Tokyo 103-0013 JPN",Tokyo,Tokyo,103-0013,35.6855911,139.7839835,ChIJTYq7oTuMGGARPRWkVW95glw
Edvard,https://guide.michelin.com/en/vienna/wien/restaurant/edvard,1_star,Vienna,Austria,Schottenring 24 Vienna Vienna 1010 AUT,Vienna,Vienna,1010,48.2160873,16.3679523,ChIJxf5WUrsHbUcRh6M6GhzLoM0
El Invernadero,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/el-invernadero,1_star,Madrid,Spain,Ponzano 85 Madrid Community of Madrid 28003 ESP,Madrid,Community of Madrid,28003,40.4445498,-3.6989436,ChIJF2e3OHopQg0RM2CPwRwgE2Y
"Elements, Inspired by Ciel Bleu",https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/elements,1_star,Bangkok,Thailand,"25F, The Okura Prestige, 57 Wireless Road, Lumphini, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.742838,100.547793,ChIJ5-kost6e4jARu60oSMCaKS4
Elystan Street,https://guide.michelin.com/en/greater-london/london/restaurant/elystan-street,1_star,London,United Kingdom,"43 Elystan Street, Chelsea London Greater London SW3 3NT GBR",London,Greater London,SW3 3NT,51.4915801,-0.1677160999999999,ChIJyYH9U2oFdkgRCr9oJuLmHiA
Endo at The Rotunda,https://guide.michelin.com/en/greater-london/london/restaurant/endo-at-the-rotunda,1_star,London,United Kingdom,"The Helios, 101 Wood Lane, Shepherd's Bush London Greater London W12 7FR GBR",London,Greater London,W12 7FR,51.5103398,-0.2260348,ChIJlxPhXggPdkgRe5kKolcB0tg
Espadon,https://guide.michelin.com/en/ile-de-france/paris/restaurant/espadon,1_star,Paris,France,"Ritz Paris, 15 place Vendôme Paris Ile-de-France 75001 FRA",Paris,Ile-de-France,75001,48.8680987,2.3288932,ChIJscSQoF1v5kcRBLtRQXzzwpE
Esszimmer - Everybody's Darling,https://guide.michelin.com/en/vienna/wien/restaurant/esszimmer-everybody-s-darling,1_star,Vienna,Austria,Tuchlauben 22 Vienna Vienna 1010 AUT,Vienna,Vienna,1010,48.2109781,16.3717238,ChIJz_gBHs0HbUcR8sc3K6dfT7c
Evelyn's Table,https://guide.michelin.com/en/greater-london/london/restaurant/evelyn-s-table,1_star,London,United Kingdom,"The Blue Posts, 28 Rupert Street, Soho London Greater London W1D 6DJ GBR",London,Greater London,W1D 6DJ,51.5111259,-0.1326177,ChIJtZpbttMEdkgRl7-te2KdeSg
FARO,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/faro-1194154,1_star,Tokyo,Japan,"10F, 8-8-3 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.668557,139.7618936,ChIJW9Qxj-iLGGARrLFLJoOzto4
FIEF,https://guide.michelin.com/en/ile-de-france/paris/restaurant/fief,1_star,Paris,France,44 rue de la Folie-Méricourt Paris Ile-de-France 75011 FRA,Paris,Ile-de-France,75011,48.8636616,2.3724591,ChIJA_9pJnVt5kcRf7FroqePNw4
FUSHIKINO,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/fushikino,1_star,Tokyo,Japan,"2F, 4-3-11 Kagurazaka, Shinjuku-ku Tokyo Tokyo 162-0825 JPN",Tokyo,Tokyo,162-0825,35.7019759,139.7400479,ChIJ_3h281qMGGAR_mbclQ6ywYw
Field,https://guide.michelin.com/en/prague/prague/restaurant/field,1_star,Prague,Czech Republic,U Milosrdných 12 Prague Prague 110 00 CZE,Prague,Prague,110 00,50.091824,14.42206,ChIJxyKFfMKUC0cRauBsYpvume8
Fiotto,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/fiotto,1_star,Busan,South Korea,"2F, 219 Dalmaji-gil 117 beonga-gil, Haeundae-gu Busan Busan 48105 KOR",Busan,Busan,48105,35.16186709999999,129.1735612,ChIJVds1KMWNaDUR0eBDjoc3IfM
Fishølogy,https://guide.michelin.com/en/catalunya/barcelona/restaurant/fishology,1_star,Barcelona,Spain,Diputació 73 Barcelona Catalonia 08015 ESP,Barcelona,Catalonia,08015,41.3810715,2.1544805,ChIJaWwEYxqjpBIRBweS5Nnc2HY
Frog by Adam Handling,https://guide.michelin.com/en/greater-london/london/restaurant/frog-by-adam-handling,1_star,London,United Kingdom,"34-35 Southampton Street, Covent Garden London Greater London WC2E 7HG GBR",London,Greater London,WC2E 7HG,51.5108084,-0.1220354999999999,ChIJww-u68sEdkgR3lqhkcsnvBY
Frédéric Simonin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/frederic-simonin,1_star,Paris,France,25 rue Bayen Paris Ile-de-France 75017 FRA,Paris,Ile-de-France,75017,48.8799589,2.2942571,ChIJR2puoJNv5kcRKwrZ40ztbfA
Fushimimachi Kakoiyama,https://guide.michelin.com/en/osaka-region/osaka/restaurant/fushimimachi-kakoiyama,1_star,Osaka,Japan,"2-4-12 Fushimimachi, Chuo-ku Osaka Osaka 541-0044 JPN",Osaka,Osaka,541-0044,34.6893127,135.5047021,ChIJr8GWY1HnAGAR5LZM0UD40Ps
GOAT,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/goat,1_star,Bangkok,Thailand,"12 Soi Ekkamai 10 Lane 2, Khlong Tan Nuea, Vadhana Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7274374,100.5872681,ChIJpe0yABKf4jARAc0xgSi-RgY
Gabelspiel,https://guide.michelin.com/en/bayern/mnchen/restaurant/gabelspiel,1_star,Munich,Germany,Zehentbauernstraße 20 Munich Bavaria 81539 DEU,Munich,Bavaria,81539,48.1136274,11.5776507,ChIJJwA5pRLfnUcR37q5yOMXZlA
Gaggan,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/gaggan-anand,1_star,Bangkok,Thailand,"68 Soi Sukhumvit 31, Sukhumvit Road, Khlong Tan Nuea, Vadhana Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7407839,100.5675867,ChIJi_nHcf-f4jARAI6VOXH0wII
Galanga,https://guide.michelin.com/en/ile-de-france/paris/restaurant/galanga,1_star,Paris,France,"Hôtel Monsieur George, 17 rue Washington Paris Ile-de-France 75008 FRA",Paris,Ile-de-France,75008,48.8729381,2.3025769,ChIJS4mhxwhv5kcR6nPiuO1DG6M
